title,addr,url,size,price
个人出租，位置好，家具家电齐全，房屋宽敞明亮，随时看房, 历城  七里堡租房 腾骐冠宸花园,http://jn.ganji.com//fang3/2984222816x.htm,20㎡,600
万达好房出租家具家电三线齐全 交通便利 随时看房 拎包入住, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2910465175x.htm,20㎡,600
会展中心贤文花园押一付一仅需300家具齐全精装修随时入住, 历下  康虹路租房 贤文花园,http://jn.ganji.com//fang3/2903064079x.htm,15㎡,300
德润天玺押一付一包水电网费, 高新  舜华路租房 德润天玺,http://jn.ganji.com//fang1/3014468450x.htm,47㎡,500
"(单间出租)齐鲁文化创业基地附近,国华印象,出租带阳台可洗漱", 高新  其他租房 国华印象,http://jn.ganji.com//fang3/2923341465x.htm,14㎡,550
可月付 单间甩租500元 免中/介费 华信路 华能路 七里河, 历城  华信路租房 华信花园,http://jn.ganji.com//fang3/2913916080x.htm,21㎡,500
真实图片 精装次卧 家具家电齐全 拎包即住的好房子, 历城  花园路租房 三庆燕舞园,http://jn.ganji.com//fang3/2915047179x.htm,20㎡,450
有电梯康虹路贤文花园小乔直租拎包入住家具齐全非中介, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2913432027x.htm,23㎡,600
个人房源 可月付 万豪国际诚寻素质男女合租400至1400元, 历下  文化东路租房 万豪国际,http://jn.ganji.com//fang3/2817861648x.htm,130㎡,500
济南泉城人家男生女生青年公寓，专业保洁，有暖气, 天桥  无影山租房,http://jn.ganji.com//fang3/2938651553x.htm,120㎡,280
急租 适合打工族的经济实惠公寓 小房间 带独立卫生间 热水器, 天桥  泺口租房 济南七巧公寓,http://jn.ganji.com//fang1/2865171050x.htm,12㎡,400
月减800！主卧独卫 汉峪金谷舜泰广场 舜奥华府北区, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/2981613872x.htm,26㎡,500
可押一付一 独立卫生间 个人房源 万达 丁豪软件园, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang1/2931516892x.htm,20㎡,500
路劲东城 锦绣澜湾 翡翠外滩都有  全福立交附近, 历城  洪家楼租房 路劲东城,http://jn.ganji.com//fang3/2931335590x.htm,15㎡,600
舜泰广场、凤凰国际北区，次卧实体墙，无隔断，中介领包入住, 高新  奥体中心租房 凤凰国际,http://jn.ganji.com//fang3/2929581811x.htm,16㎡,550
七里河精装朝南卧室450出租 押一付一，可短租, 历城  七里河租房 七里河小区,http://jn.ganji.com//fang3/2916446181x.htm,25㎡,450
急租 甩房！可月付！华信路 花园路 干净整洁 拎包入住, 历城  花园路租房 辛甸花园,http://jn.ganji.com//fang3/2998539236x.htm,30㎡,550
丁家庄华达宿舍只需450小乔直租好房不等人非中介, 历城  东风租房 华达宿舍小区,http://jn.ganji.com//fang3/2921839282x.htm,23㎡,450
3楼集中供暖480+可押一付一，没中/介费，花园路口林业大厦, 历城  花园路租房,http://jn.ganji.com//fang3/2843204991x.htm,12㎡,450
万达华府新出次卧 南向家电家具齐全 干净卫生包宽带 拎包即住, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2889452574x.htm,28㎡,500
年前你不租房 年后你确定不后悔吗？ 精装卧室 随时可以看房, 市中  其他租房 济大路单位宿舍,http://jn.ganji.com//fang3/2929095046x.htm,30㎡,600
你会为你年前租房感到高兴 因为啥？因为很实惠啊！ 拎包入住, 天桥  明湖北路租房 大明翠庭湖畔苑,http://jn.ganji.com//fang3/2929094890x.htm,30㎡,600
集中供暖 舜泰广场 美莲广场 精装单间 拎包入住, 高新  齐鲁软件园租房 龙园小区,http://jn.ganji.com//fang3/2920955994x.htm,20㎡,600
舜奥华府 房租就是350 干净整洁有大窗户 汉峪金谷舜泰广场, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/2920955409x.htm,26㎡,350
个人直租，奥盛大厦，银河大厦附近精装次卧 不租高价, 高新  舜华路租房 黄金时代,http://jn.ganji.com//fang3/2929088824x.htm,24㎡,400
舜泰广场 汉峪金谷 奥体 软件园 舜奥华府 各种价位精装单间, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/3011985509x.htm,26㎡,500
汉峪金谷，凤凰路附近，精装修，有厨房，高档小区。, 高新  舜华路租房 南湖花苑(东区),http://jn.ganji.com//fang3/3011984573x.htm,26㎡,600
舜华路，汉峪金谷，舜太广场附近，有暖气，精装修，随时拎包入住, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/2920954584x.htm,30㎡,600
山东省出版总社第五宿舍自己的房子可随时看房, 市中  其他租房 山东省出版总社第五宿舍,http://jn.ganji.com//fang1/3014466836x.htm,58㎡,600
高新万达旁  茗筑美嘉  精品单间出租 可短租 可押一付一, 高新  国际会展中心租房 茗筑美嘉,http://jn.ganji.com//fang3/2990058122x.htm,13㎡,600
个人房东 会展明湖白鹭郡 高新万达北精装北次卧, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang3/2899582386x.htm,20㎡,500
空间炒鸡大 没有 精装实体墙次卧 家具家电齐全拎包即住, 历下  浆水泉路租房 窑头小区北区,http://jn.ganji.com//fang3/3011205542x.htm,20㎡,450
(个人单间出租)浪潮集团 万科金域 东城逸家 实墙次卧 价格, 历城  凤歧路租房 东城逸家,http://jn.ganji.com//fang3/2919419307x.htm,24㎡,550
(个人单间出租)奥体中心 玉兰广场 东城逸家实墙小间 免费上, 历城  凤歧路租房 东城逸家,http://jn.ganji.com//fang3/2919428646x.htm,15㎡,400
（个人单间出租)龙奥九号 玉兰广场 舜奥华府 南向实墙次卧, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/3010370162x.htm,27㎡,600
华森碧云天采光好装修也不错, 历下  其他租房 华森碧云天,http://jn.ganji.com//fang1/3014466776x.htm,45㎡,500
非中jie工业南路化纤厂路交叉口中建苑三户合租一楼有暖气, 历城  其他租房 中建苑,http://jn.ganji.com//fang3/3004398257x.htm,22㎡,599
济南泉城人家男生女生青年公寓，专业保洁，有暖气, 市中  大观园租房,http://jn.ganji.com//fang3/2847652953x.htm,120㎡,280
生产路 银座好望角 精装全齐 拎包入住 随时看房 干净温馨, 天桥  生产路租房 河套庄小区,http://jn.ganji.com//fang3/2861607816x.htm,25㎡,550
高新万达旁，茗筑美嘉，精品单间出租，可短租，押一付一随时看房, 高新  国际会展中心租房 茗筑美嘉,http://jn.ganji.com//fang3/2984253512x.htm,13㎡,600
中铁齐鲁软件园雅居园周边精装单间便/宜出租，给钱就租, 历下  其他租房 中铁汇苑,http://jn.ganji.com//fang3/2988214757x.htm,20㎡,450
高新万达旁明湖白鹭郡无中介免物业随时看房, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang3/2875131547x.htm,15㎡,500
济南大学西校区出租带空调房屋, 市中  济微路租房,http://jn.ganji.com//fang1/2963509919x.htm,18㎡,400
精装次卧单间 齐鲁软件园周边 雅居园中铁汇苑 拎包入住, 历下  其他租房 中铁汇苑,http://jn.ganji.com//fang3/2986121969x.htm,20㎡,600
单间，软件园银河大厦美莲广场顺泰广场天辰路商业圈，拎包入住, 高新  国际会展中心租房 中铁汇苑,http://jn.ganji.com//fang3/2866308211x.htm,20㎡,500
带独立卫生间  你想不到的便宜  个人房源  便宜出租, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang1/2923267287x.htm,20㎡,500
高薪万达 鲁软件园 奥盛大厦 银荷大厦 中铁汇苑独立阳台次卧, 高新  国际会展中心租房 中铁汇苑,http://jn.ganji.com//fang3/2922832677x.htm,25㎡,500
可月付 免中/介费500元起七里河 华龙路华能路 华信路都有, 历城  七里河租房 七里河小区,http://jn.ganji.com//fang3/2908557181x.htm,21㎡,600
精装主卧 家具家电齐全 房间干净卫生 小区安全 采光棒！, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2921471772x.htm,36㎡,600
阳光100国际新城D区个人直租无中介, 槐荫  阳光新路租房 阳光100国际新城D区,http://jn.ganji.com//fang1/2923440318x.htm,54㎡,600
精装卧室--邻汉峪金谷玉兰广场舜泰广场齐鲁软件园奥体中心, 高新  舜华南路租房,http://jn.ganji.com//fang3/2658168094x.htm,10㎡,390
有需要在汉峪金谷、舜泰广场、玉兰广场、齐鲁软件园、青年人员创, 高新  旅游路高新段租房 凤凰国际,http://jn.ganji.com//fang3/2920886601x.htm,10㎡,550
好房出租，赶快行动，凤凰上郡 480元 3室2厅2卫 精装修, 历城  凤歧路租房 东鲁凤凰上郡,http://jn.ganji.com//fang3/2927064895x.htm,24㎡,480
好房出租，赶快行动，凤凰上郡 480元 3室2厅2卫 精装修, 历城  凤歧路租房 东鲁凤凰上郡,http://jn.ganji.com//fang3/3009780296x.htm,24㎡,480
集中供暖，一口价450，可押一付一没中/介费，花园路林业大厦, 历城  洪家楼租房 林东花园,http://jn.ganji.com//fang3/2953439795x.htm,10㎡,450
海信慧园茗筑美嘉精装单间 万达广场 圣豪丁豪 拎包入住, 高新  国际会展中心租房 海信慧园,http://jn.ganji.com//fang3/2897186760x.htm,15㎡,500
真实图片，青年公寓，环境优雅，随时看房，欢迎美女帅哥拎包入住, 天桥  其他租房 青年居易,http://jn.ganji.com//fang1/2870923207x.htm,15㎡,480
"交通便捷,出门就有车,中凡鲁鼎广场", 天桥  工人新村北村租房 中凡鲁鼎广场,http://jn.ganji.com//fang1/2931565156x.htm,68㎡,600
兴福佳苑独立厨卫朝南北明窗, 槐荫  经十西路租房 兴福佳苑,http://jn.ganji.com//fang1/2923438647x.htm,59㎡,600
上海花园南邻单位宿舍装修好价格便宜经济实惠, 历城  祝甸租房 上海花园南邻单位宿舍,http://jn.ganji.com//fang1/2923438593x.htm,59㎡,500
经十路北舜泰广场东凤山路与兴港路 精装修 配套齐全 拎包入住, 高新  奥体中心租房 三庆城市主人,http://jn.ganji.com//fang3/2922754767x.htm,20㎡,500
有需要在汉峪金谷、舜泰广场、玉兰广场、齐鲁软件园、青年人员创, 历城  凤歧路租房 东城逸家,http://jn.ganji.com//fang3/2928284134x.htm,20㎡,550
汉峪金谷 舜泰广场 奥林逸城 精装修 拎包入住, 高新  奥体中心租房 鲁邦奥林逸城,http://jn.ganji.com//fang3/2928942946x.htm,15㎡,300
华创观礼 奥体中心 奥林逸城 南向次卧 高楼层 采光好, 高新  舜华路租房 鲁邦奥林逸城,http://jn.ganji.com//fang3/2927459911x.htm,28㎡,500
舜泰广场 汉峪金谷 舜华路 精装次卧 实图  随时看房, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/3009981128x.htm,30㎡,600
高新万达 齐鲁软件园 银荷大厦 铭盛大厦 雅居园独立洗漱主卧, 高新  齐鲁软件园租房 雅居园,http://jn.ganji.com//fang3/3009857858x.htm,33㎡,500
位置很好，靠近银座超市，各种商店，大型菜市场，生活便利, 历下  明湖路租房,http://jn.ganji.com//fang3/2922807117x.htm,15㎡,600
丽水华庭采光好装修也不错, 槐荫  二环西路租房 丽水华庭,http://jn.ganji.com//fang1/3014455505x.htm,46㎡,600
鲁邦奥林逸城 500元 3室2厅2卫 精装修，少有的出租, 高新  舜华路租房 鲁邦奥林逸城,http://jn.ganji.com//fang3/2926891930x.htm,18㎡,500
急租鲁邦奥林逸城 500元 2室2厅2卫 精装修，家具家电齐, 高新  舜华路租房 鲁邦奥林逸城,http://jn.ganji.com//fang3/3009783854x.htm,26㎡,500
首付减800 明湖白鹭郡主卧带阳台，包物业取暖网月付无中介, 历下  康虹路租房 明湖白鹭郡,http://jn.ganji.com//fang3/2887209957x.htm,20㎡,345
辛甸花园只需500交通便利非中介小乔直租好房不等人, 历城  花园路租房 辛甸花园,http://jn.ganji.com//fang3/2913749697x.htm,23㎡,500
精装卧室 交通便利 房干净卫生 温馨舒适 随时可看房, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2869846521x.htm,29㎡,500
高新万达旁个人个人明湖白鹭郡单间免物业免网费随时看房, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang3/2919306076x.htm,12㎡,550
急租！急租！解放东路济南华联超市朝南次卧有暖气5楼真实, 历下  解放东路租房 解放东路小鸭宿舍,http://jn.ganji.com//fang3/2918867437x.htm,25㎡,600
无 舜泰广场汉峪金谷奥林逸城重汽1956舜奥华府, 高新  舜华路租房 舜奥华府,http://jn.ganji.com//fang3/2894016135x.htm,35㎡,600
"(单间出租)会展中心,万达广场,单间出租拎包入住随时看房", 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2897187555x.htm,25㎡,400
万达华府单间 看房方便 紧邻国际会展中心 香格里拉丁豪广场附, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2903548527x.htm,26㎡,600
凤凰路，汉峪金谷，舜太广场附近，精装修，高档小区随时拎包入住, 高新  舜华路租房 南湖花苑(东区),http://jn.ganji.com//fang3/2920955223x.htm,26㎡,550
步行到祥泰 年前租房是实惠的选择 家电齐全 拎包入住随时看房, 市中  英雄山路租房 铁路玉函小区,http://jn.ganji.com//fang3/2929094755x.htm,20㎡,500
济高舜奥华府 500元 3室2厅2卫 精装修采光好，拎包随时, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/2929088524x.htm,30㎡,500
。草山岭小区 450元 3室2厅2卫 精装修带衣服直接入住, 高新  齐鲁软件园租房 草山岭小区,http://jn.ganji.com//fang3/2929089712x.htm,15㎡,450
舜泰广场 汉峪金谷 舜华路 精装次卧 实图  随时看房, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/3011985320x.htm,30㎡,600
东城逸家玉兰广场奥体中心舜泰广场舜华路经十奥体舜奥华府合租, 历城  凤歧路租房 东城逸家逸贤园2区,http://jn.ganji.com//fang3/3011857796x.htm,16㎡,599
高新国际会展中心紧邻 电梯房 家具家电齐全 拎包即住的好房子, 高新  国际会展中心租房 牛旺庄小区,http://jn.ganji.com//fang3/2928711598x.htm,20㎡,450
贤文花园，实墙卧室，0中介可月付，高新康虹路崇华路附近合租, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/3011535494x.htm,22㎡,600
山东省畜牧局宿舍超便宜出租先到先得, 槐荫  道德街租房 山东省畜牧局宿舍,http://jn.ganji.com//fang1/3014455481x.htm,41㎡,600
田庄社区重新翻修宜居安静, 天桥  其他租房 田庄社区,http://jn.ganji.com//fang1/2923427523x.htm,58㎡,600
山东省水产企业集团总公司宿舍房子干净整洁, 历下  千佛山租房 山东省水产企业集团总公司宿舍,http://jn.ganji.com//fang1/3014452814x.htm,50㎡,500
个人 盛景家园 精装修没有自己的房子可以做饭, 高新  国际会展中心租房 盛景家园,http://jn.ganji.com//fang3/2905823637x.htm,30㎡,600
德润天玺精装朝阳卧室，干净整洁，家电齐全。可拎包入住，押一付, 高新  舜华路租房 德润天玺,http://jn.ganji.com//fang3/2972243411x.htm,12㎡,600
个人会展中心丁豪银座万达软件园舜泰精装修拎包入住随时看房, 高新  国际会展中心租房 茗筑美嘉,http://jn.ganji.com//fang3/2905580901x.htm,20㎡,550
集中供暖580有窗户，没中/介费可押一付一，花园路口林业大厦, 历下  历山路租房 历苑小区,http://jn.ganji.com//fang3/2896749567x.htm,12㎡,580
月付 短租 万达广场 未来城 小次卧 地暖 带飘窗, 高新  国际会展中心租房 未来城,http://jn.ganji.com//fang3/2973081461x.htm,15㎡,500
济南泉城人家男生女生青年公寓，专业保洁，有暖气, 历城  洪家楼租房 洪家楼小区三号院,http://jn.ganji.com//fang3/2930228266x.htm,130㎡,280
